code,stockCode,name,marketId,firstType,secondType,decimalDigits,pyjc,openDate,closeDate,modifyDate
21000042,,中洲控股,2,2,0,2,ZZKG,1350265069000,,1394759437000
21000018,,中冠A,2,2,0,2,ZGA,1350265069000,,1394673036000
21002013,,中航机电,2,2,22,2,ZHJD,1350265068000,,1393981837000
21000667,,美好集团,2,2,0,2,MHJT,1350265069000,,1393549837000
21002715,,登云股份,2,2,22,2,DYGF,1392081051000,,1392858636000
21002717,,岭南园林,2,2,22,2,LNYL,1392081051000,,1392858636000
21002713,,东易日盛,2,2,22,2,DYRS,1392081051000,,1392858636000
21002047,,宝鹰股份,2,2,22,2,BYGF,1350265068000,,1392858636000
21002725,,跃岭股份,2,2,22,2,YLGF,1390180225000,,1391044251000
21002723,,金莱特,2,2,22,2,JLT,1390180225000,,1391044251000
21300383,,光环新网,2,2,21,2,GHXW,1390266631000,,1391044251000
21300382,,斯莱克,2,2,21,2,SLK,1390180225000,,1391044251000
21300363,,博腾股份,2,2,21,2,BTGF,1390266632000,,1391044251000
21300369,,绿盟科技,2,2,21,2,LMKJ,1390266632000,,1391044251000
21300367,,东方网力,2,2,21,2,DFWL,1390266632000,,1391044251000
21002722,,金轮股份,2,2,22,2,JLGF,1390180225000,,1390957840000
21002719,,麦趣尔,2,2,22,2,MQE,1390180225000,,1390957840000
21002716,,金贵银业,2,2,22,2,JGYY,1389921035000,,1390957840000
21002718,,友邦吊顶,2,2,22,2,YBDD,1390180225000,,1390957840000
21002714,,牧原股份,2,2,22,2,MYGF,1389921035000,,1390957840000
21300379,,东方通,2,2,21,2,DFT,1390180225000,,1390957840000
21300380,,安硕信息,2,2,21,2,ASXX,1389921035000,,1390957840000
21300381,,溢多利,2,2,21,2,YDL,1389921035000,,1390957840000
21002721,,金一文化,2,2,22,2,JYWH,1389834634000,,1390871433000
21002711,,欧浦钢网,2,2,22,2,OPGW,1389921035000,,1390871433000
21300378,,鼎捷软件,2,2,21,2,DJRJ,1389921035000,,1390871433000
21300366,,创意信息,2,2,21,2,CYXX,1389834634000,,1390871433000
21300376,,易事特,2,2,21,2,YST,1389921035000,,1390871433000
21300377,,赢时胜,2,2,21,2,YSS,1389834633000,,1390871433000
21300375,,鹏翎股份,2,2,21,2,PLGF,1389748233000,,1390871433000
21300372,,欣泰电气,2,2,21,2,XTDQ,1389834634000,,1390871433000
21002379,,鲁丰环保,2,2,22,2,LFHB,1350265069000,,1390525835000
21002709,,天赐材料,2,2,22,2,TCCL,1389577707000,,1390525834000
21002707,,众信旅游,2,2,22,2,ZXLY,1389748233000,,1390525834000
21002712,,思美传媒,2,2,22,2,SMCM,1389577707000,,1390525834000
21300365,,恒华科技,2,2,21,2,HHKJ,1389748233000,,1390525834000
21300371,,汇中股份,2,2,21,2,HZGF,1389748233000,,1390525834000
21300368,,汇金股份,2,2,21,2,HJGF,1389748233000,,1390525834000
21300373,,扬杰科技,2,2,21,2,YJKJ,1389748233000,,1390525833000
21002708,,光洋股份,2,2,22,2,GYGF,1389577707000,,1390353032000
21002706,,良信电器,2,2,22,2,LXDQ,1389316233000,,1390353032000
21002705,,新宝股份,2,2,22,2,XBGF,1389143431000,,1390353032000
21000622,,恒立实业,2,2,0,2,HLSY,1360285858000,,1390353032000
21300360,,炬华科技,2,2,21,2,JHKJ,1389316233000,,1390353032000
21300362,,天保重装,2,2,21,2,TBZZ,1389316233000,,1390353032000
21300357,,我武生物,2,2,21,2,WWSW,1389143431000,,1390353032000
21300359,,全通教育,2,2,21,2,QTJY,1389577707000,,1390353032000
21300358,,楚天科技,2,2,21,2,CTKJ,1389229831000,,1390353032000
21000511,,烯碳新材,2,2,0,2,XTXC,1350265068000,,1389661833000
21002285,,世联行,2,2,22,2,SLX,1350265069000,,1389577708000
21000693,,华泽钴镍,2,2,0,2,HZGN,1389316233000,,1389316233000
21002219,,恒康医疗,2,2,22,2,HKYL,1350265069000,,1388711432000
21000413,,东旭光电,2,2,0,2,DXGD,1350265068000,,1388711432000
21002266,,浙富控股,2,2,22,2,ZFKG,1350265069000,,1388625057000
21000409,,山东地矿,2,2,0,2,SDDK,1350265068000,,1387933830000
21000657,,中钨高新,2,2,0,2,ZWGX,1360285858000,,1385341832000
21002501,,利源精制,2,2,22,2,LYJZ,1350265069000,,1384910010000
21000972,,新中基,2,2,0,2,XZJ,1350265069000,,1383700231000
21000010,,深华新,2,2,0,2,SHX,1350265069000,,1382058644000
21002691,,石中装备,2,2,22,2,SZZB,1350265068000,,1379985058000
21000333,,美的集团,2,2,0,2,MDJT,1379466655000,,1379466655000
21002521,,齐峰新材,2,2,22,2,QFXC,1350265069000,,1379034605000
21002150,,通润装备,2,2,22,2,TRZB,1350265068000,,1378429857000
21002524,,光正集团,2,2,22,2,GZJT,1350265069000,,1378084233000
21000905,,厦门港务,2,2,0,2,XMGW,1350265069000,,1376382059000
21000701,,厦门信达,2,2,0,2,XMXD,1350265069000,,1376382059000
21002375,,亚厦股份,2,2,22,2,YSGF,1350265069000,,1376302442000
21000762,,西藏矿业,2,2,0,2,XZKY,1350265069000,,1376302442000
21000752,,西藏发展,2,2,0,2,XZFZ,1350265069000,,1376302442000
21002287,,奇正藏药,2,2,22,2,QZZY,1350265069000,,1376302442000
21300311,,任子行,2,2,21,2,RZX,1350265068000,,1376302441000
21300317,,珈伟股份,2,2,21,2,JWGF,1350265068000,,1376302441000
21300076,,GQY视讯,2,2,21,2,GQYSX,1350265069000,,1375837817000
21000545,,金浦钛业,2,2,0,2,JPTY,1374801059000,,1374801059000
21000889,,茂业物流,2,2,0,2,MYWL,1350265069000,,1374455450000
21002702,,海欣食品,2,2,22,2,HXSP,1350265068000,,1372900249000
21000820,,金城股份,2,2,0,2,JCGF,1366938635000,,1371604253000
21002002,,鸿达兴业,2,2,22,2,HDXY,1350265068000,,1371431426000
21000687,,恒天天鹅,2,2,0,2,HTTE,1350265069000,,1371172260000
21000688,,建新矿业,2,2,0,2,JXKY,1366938635000,,1369962643000
21000662,,索芙特,2,2,0,2,SFT,1350265069000,,1369789833000
21000613,,大东海A,2,2,0,2,DDHA,1350265069000,,1369617046000
21000673,,当代东方,2,2,0,2,DDDF,1350265069000,,1369012235000
21000720,,新能泰山,2,2,0,2,XNTS,1350265069000,,1368753036000
21000038,,深大通,2,2,0,2,SDT,1360285858000,,1368493843000
21000633,,合金投资,2,2,0,2,HJTZ,1350265069000,,1368407425000
21000669,,金鸿能源,2,2,0,2,JHNY,1350265069000,,1368407425000
21000788,,北大医药,2,2,0,2,BDYY,1350265069000,,1368061852000
21000955,,欣龙控股,2,2,0,2,XLKG,1350265069000,,1367975449000
21000498,,山东路桥,2,2,0,2,SDLQ,1360285858000,,1367802657000
21000806,,银河投资,2,2,0,2,YHTZ,1350265069000,,1367543456000
21000899,,赣能股份,2,2,0,2,GNGF,1350265069000,,1367457037000
21000672,,上峰水泥,2,2,0,2,SFSN,1366938635000,,1366938635000
21000420,,吉林化纤,2,2,0,2,JLHX,1350265068000,,1366938635000
21000767,,漳泽电力,2,2,0,2,ZZDL,1350265069000,,1366852224000
21300263,,隆华节能,2,2,21,2,LHJN,1350265068000,,1366852224000
21000030,,富奥股份,2,2,0,2,FAGF,1350265069000,,1366765822000
21000831,,五矿稀土,2,2,0,2,WKXT,1360285858000,,1366679430000
21000921,,海信科龙,2,2,0,2,HXKL,1350265069000,,1366679430000
21000739,,普洛药业,2,2,0,2,PLYY,1350265069000,,1366593064000
21000971,,蓝鼎控股,2,2,0,2,LDKG,1350265069000,,1366333822000
21000585,,东北电气,2,2,0,2,DBDQ,1350265068000,,1366333822000
21000757,,浩物股份,2,2,0,2,HWGF,1360285858000,,1366333822000
21000838,,国兴地产,2,2,0,2,GXDC,1350265069000,,1366247421000
21002114,,罗平锌电,2,2,22,2,LPXD,1350265068000,,1366247421000
21000576,,广东甘化,2,2,0,2,GDGH,1350265068000,,1365988258000
21002520,,日发精机,2,2,22,2,RFJJ,1350265069000,,1365556218000
21000638,,万方发展,2,2,0,2,WFFZ,1350265069000,,1365469816000
21000595,,西北轴承,2,2,0,2,XBZC,1350265068000,,1364951409000
21002113,,天润控股,2,2,22,2,TRKG,1350265068000,,1364519413000
21000975,,银泰资源,2,2,0,2,YTZY,1350265069000,,1364173860000
21002024,,苏宁云商,2,2,22,2,SNYS,1350265068000,,1363914650000
21002004,,华邦颖泰,2,2,22,2,HBYT,1350265068000,,1361409015000
21300271,,华宇软件,2,2,21,2,HYRJ,1350265068000,,1359421854000
21000922,,佳电股份,2,2,0,2,JDGF,1350265069000,,1359076214000
21300143,,星河生物,2,2,21,2,XHSW,1350265069000,,1358903417000
21000791,,甘肃电投,2,2,0,2,GSDT,1350265069000,,1356570637000
21000768,,中航飞机,2,2,0,2,ZHFJ,1350265069000,,1356570637000
21002145,,中核钛白,2,2,22,2,ZHTB,1350265068000,,1356570637000
21000736,,中房地产,2,2,0,2,ZFDC,1354181869000,,1355965856000
21000665,,湖北广电,2,2,0,2,HBGD,1350265069000,,1355188243000
21000408,,金谷源,2,2,0,2,JGY,1350265068000,,1354065013000
21002703,,浙江世宝,2,2,22,2,ZJSB,1351213822000,,1352081176000
21000156,,华数传媒,2,2,0,2,HSCM,1350619255000,,1350619255000
21002388,,新亚制程,2,2,22,2,XYZC,1350265069000,,1350437100000
21002389,,南洋科技,2,2,22,2,NYKJ,1350265069000,,1350437100000
21002394,,联发股份,2,2,22,2,LFGF,1350265069000,,1350437100000
21002393,,力生制药,2,2,22,2,LSZY,1350265069000,,1350437100000
21002392,,北京利尔,2,2,22,2,BJLE,1350265069000,,1350437100000
21002391,,长青股份,2,2,22,2,CQGF,1350265069000,,1350437100000
21002398,,建研集团,2,2,22,2,JYJT,1350265069000,,1350437100000
21002397,,梦洁家纺,2,2,22,2,MJJF,1350265069000,,1350437100000
21002396,,星网锐捷,2,2,22,2,XWRJ,1350265069000,,1350437100000
21002395,,双象股份,2,2,22,2,SXGF,1350265069000,,1350437100000
21002390,,信邦制药,2,2,22,2,XBZY,1350265069000,,1350437100000
21002399,,海普瑞,2,2,22,2,HPR,1350265069000,,1350437100000
21002343,,禾欣股份,2,2,22,2,HXGF,1350265069000,,1350437100000
21002342,,巨力索具,2,2,22,2,JLSJ,1350265069000,,1350437100000
21002341,,新纶科技,2,2,22,2,XLKJ,1350265069000,,1350437100000
21002340,,格林美,2,2,22,2,GLM,1350265069000,,1350437100000
21002335,,科华恒盛,2,2,22,2,KHHS,1350265069000,,1350437100000
21002336,,人人乐,2,2,22,2,RRL,1350265069000,,1350437100000
21002333,,罗普斯金,2,2,22,2,LPSJ,1350265069000,,1350437100000
21002334,,英威腾,2,2,22,2,YWT,1350265069000,,1350437100000
21002339,,积成电子,2,2,22,2,JCDZ,1350265069000,,1350437100000
21002337,,赛象科技,2,2,22,2,SXKJ,1350265069000,,1350437100000
21002338,,奥普光电,2,2,22,2,APGD,1350265069000,,1350437100000
21002330,,得利斯,2,2,22,2,DLS,1350265069000,,1350437100000
21002332,,仙琚制药,2,2,22,2,XJZY,1350265069000,,1350437100000
21002331,,皖通科技,2,2,22,2,WTKJ,1350265069000,,1350437100000
21002322,,理工监测,2,2,22,2,LGJC,1350265069000,,1350437100000
21002323,,中联电气,2,2,22,2,ZLDQ,1350265069000,,1350437100000
21002324,,普利特,2,2,22,2,PLT,1350265069000,,1350437100000
21002325,,洪涛股份,2,2,22,2,HTGF,1350265069000,,1350437100000
21002326,,永太科技,2,2,22,2,YTKJ,1350265069000,,1350437100000
21002327,,富安娜,2,2,22,2,FAN,1350265069000,,1350437100000
21002328,,新朋股份,2,2,22,2,XPGF,1350265069000,,1350437100000
21002321,,华英农业,2,2,22,2,HYNY,1350265069000,,1350437100000
21002320,,海峡股份,2,2,22,2,HXGF,1350265069000,,1350437100000
21002319,,乐通股份,2,2,22,2,LTGF,1350265069000,,1350437100000
21002317,,众生药业,2,2,22,2,ZSYY,1350265069000,,1350437100000
21002318,,久立特材,2,2,22,2,JLTC,1350265069000,,1350437100000
21002315,,焦点科技,2,2,22,2,JDKJ,1350265069000,,1350437100000
21002316,,键桥通讯,2,2,22,2,JQTX,1350265069000,,1350437100000
21002313,,日海通讯,2,2,22,2,RHTX,1350265069000,,1350437100000
21002314,,雅致股份,2,2,22,2,YZGF,1350265069000,,1350437100000
21002311,,海大集团,2,2,22,2,HDJT,1350265069000,,1350437100000
21002310,,东方园林,2,2,22,2,DFYL,1350265069000,,1350437100000
21002308,,威创股份,2,2,22,2,WCGF,1350265069000,,1350437100000
21002309,,中利科技,2,2,22,2,ZLKJ,1350265069000,,1350437100000
21002304,,洋河股份,2,2,22,2,YHGF,1350265069000,,1350437100000
21002305,,南国置业,2,2,22,2,NGZY,1350265069000,,1350437100000
21002307,,北新路桥,2,2,22,2,BXLQ,1350265069000,,1350437100000
21002300,,太阳电缆,2,2,22,2,TYDL,1350265069000,,1350437100000
21002302,,西部建设,2,2,22,2,XBJS,1350265069000,,1350437100000
21002303,,美盈森,2,2,22,2,MYS,1350265069000,,1350437100000
21002383,,合众思壮,2,2,22,2,HZSZ,1350265069000,,1350437100000
21002380,,科远股份,2,2,22,2,KYGF,1350265069000,,1350437100000
21002381,,双箭股份,2,2,22,2,SJGF,1350265069000,,1350437100000
21002386,,天原集团,2,2,22,2,TYJT,1350265069000,,1350437100000
21002387,,黑牛食品,2,2,22,2,HNSP,1350265069000,,1350437100000
21002384,,东山精密,2,2,22,2,DSJM,1350265069000,,1350437100000
21002385,,大北农,2,2,22,2,DBN,1350265069000,,1350437100000
21002378,,章源钨业,2,2,22,2,ZYWY,1350265069000,,1350437100000
21002377,,国创高新,2,2,22,2,GCGX,1350265069000,,1350437100000
21002370,,亚太药业,2,2,22,2,YTYY,1350265069000,,1350437100000
21002371,,七星电子,2,2,22,2,QXDZ,1350265069000,,1350437100000
21002372,,伟星新材,2,2,22,2,WXXC,1350265069000,,1350437100000
21002374,,丽鹏股份,2,2,22,2,LPGF,1350265069000,,1350437100000
21002376,,新北洋,2,2,22,2,XBY,1350265069000,,1350437100000
21002367,,康力电梯,2,2,22,2,KLDT,1350265069000,,1350437100000
21002366,,丹甫股份,2,2,22,2,DFGF,1350265069000,,1350437100000
21002369,,卓翼科技,2,2,22,2,ZYKJ,1350265069000,,1350437100000
21002368,,太极股份,2,2,22,2,TJGF,1350265069000,,1350437100000
21002364,,中恒电气,2,2,22,2,ZHDQ,1350265069000,,1350437100000
21002365,,永安药业,2,2,22,2,YAYY,1350265069000,,1350437100000
21002362,,汉王科技,2,2,22,2,HWKJ,1350265069000,,1350437100000
21002363,,隆基机械,2,2,22,2,LJJX,1350265069000,,1350437100000
21002360,,同德化工,2,2,22,2,TDHG,1350265069000,,1350437100000
21002361,,神剑股份,2,2,22,2,SJGF,1350265069000,,1350437100000
21002359,,齐星铁塔,2,2,22,2,QXTT,1350265069000,,1350437100000
21002358,,森源电气,2,2,22,2,SYDQ,1350265069000,,1350437100000
21002357,,富临运业,2,2,22,2,FLYY,1350265069000,,1350437100000
21002356,,浩宁达,2,2,22,2,HND,1350265069000,,1350437100000
21002355,,兴民钢圈,2,2,22,2,XMGQ,1350265069000,,1350437100000
21002351,,漫步者,2,2,22,2,MBZ,1350265069000,,1350437100000
21002352,,鼎泰新材,2,2,22,2,DTXC,1350265069000,,1350437100000
21002353,,杰瑞股份,2,2,22,2,JRGF,1350265069000,,1350437100000
21002350,,北京科锐,2,2,22,2,BJKR,1350265069000,,1350437100000
21002349,,精华制药,2,2,22,2,JHZY,1350265069000,,1350437100000
21002348,,高乐股份,2,2,22,2,GLGF,1350265069000,,1350437100000
21002345,,潮宏基,2,2,22,2,CHJ,1350265069000,,1350437100000
21002344,,海宁皮城,2,2,22,2,HNPC,1350265069000,,1350437100000
21002347,,泰尔重工,2,2,22,2,TEZG,1350265069000,,1350437100000
21002419,,天虹商场,2,2,22,2,THSC,1350265069000,,1350437100000
21002418,,康盛股份,2,2,22,2,KSGF,1350265069000,,1350437100000
21002411,,九九久,2,2,22,2,JJJ,1350265069000,,1350437100000
21002410,,广联达,2,2,22,2,GLD,1350265069000,,1350437100000
21002413,,常发股份,2,2,22,2,CFGF,1350265069000,,1350437100000
21002412,,汉森制药,2,2,22,2,HSZY,1350265069000,,1350437100000
21002415,,海康威视,2,2,22,2,HKWS,1350265069000,,1350437100000
21002414,,高德红外,2,2,22,2,GDHW,1350265069000,,1350437100000
21002416,,爱施德,2,2,22,2,ASD,1350265069000,,1350437100000
21002420,,毅昌股份,2,2,22,2,YCGF,1350265069000,,1350437100000
21002409,,雅克科技,2,2,22,2,YKKJ,1350265069000,,1350437100000
21002408,,齐翔腾达,2,2,22,2,QXTD,1350265069000,,1350437100000
21002407,,多氟多,2,2,22,2,DFD,1350265069000,,1350437100000
21002402,,和而泰,2,2,22,2,HET,1350265069000,,1350437100000
21002401,,中海科技,2,2,22,2,ZHKJ,1350265069000,,1350437100000
21002400,,省广股份,2,2,22,2,SGGF,1350265069000,,1350437100000
21002406,,远东传动,2,2,22,2,YDCD,1350265069000,,1350437100000
21002405,,四维图新,2,2,22,2,SWTX,1350265069000,,1350437100000
21002404,,嘉欣丝绸,2,2,22,2,JXSC,1350265069000,,1350437100000
21002403,,爱仕达,2,2,22,2,ASD,1350265069000,,1350437100000
21002442,,龙星化工,2,2,22,2,LXHG,1350265069000,,1350437100000
21002441,,众业达,2,2,22,2,ZYD,1350265069000,,1350437100000
21002440,,闰土股份,2,2,22,2,RTGF,1350265069000,,1350437100000
21002438,,江苏神通,2,2,22,2,JSST,1350265069000,,1350437100000
21002439,,启明星辰,2,2,22,2,QMXC,1350265069000,,1350437100000
21002436,,兴森科技,2,2,22,2,XSKJ,1350265069000,,1350437100000
21002437,,誉衡药业,2,2,22,2,YHYY,1350265069000,,1350437100000
21002434,,万里扬,2,2,22,2,WLY,1350265069000,,1350437100000
21002435,,长江润发,2,2,22,2,CJRF,1350265069000,,1350437100000
21002432,,九安医疗,2,2,22,2,JAYL,1350265069000,,1350437100000
21002433,,太安堂,2,2,22,2,TAT,1350265069000,,1350437100000
21002431,,棕榈园林,2,2,22,2,ZLYL,1350265069000,,1350437100000
21002430,,杭氧股份,2,2,22,2,HYGF,1350265069000,,1350437100000
21002425,,凯撒股份,2,2,22,2,KSGF,1350265069000,,1350437100000
21002426,,胜利精密,2,2,22,2,SLJM,1350265069000,,1350437100000
21002427,,尤夫股份,2,2,22,2,YFGF,1350265069000,,1350437100000
21002428,,云南锗业,2,2,22,2,YNZY,1350265069000,,1350437100000
21002421,,达实智能,2,2,22,2,DSZN,1350265069000,,1350437100000
21002422,,科伦药业,2,2,22,2,KLYY,1350265069000,,1350437100000
21002423,,中原特钢,2,2,22,2,ZYTG,1350265069000,,1350437100000
21002424,,贵州百灵,2,2,22,2,GZBL,1350265069000,,1350437100000
21002429,,兆驰股份,2,2,22,2,ZCGF,1350265069000,,1350437100000
21002460,,赣锋锂业,2,2,22,2,GFLY,1350265069000,,1350437100000
21002464,,金利科技,2,2,22,2,JLKJ,1350265069000,,1350437100000
21002463,,沪电股份,2,2,22,2,HDGF,1350265069000,,1350437100000
21002462,,嘉事堂,2,2,22,2,JST,1350265069000,,1350437100000
21002461,,珠江啤酒,2,2,22,2,ZJPJ,1350265069000,,1350437100000
21002456,,欧菲光,2,2,22,2,OFG,1350265069000,,1350437100000
21002457,,青龙管业,2,2,22,2,QLGY,1350265069000,,1350437100000
21002454,,松芝股份,2,2,22,2,SZGF,1350265069000,,1350437100000
21002455,,百川股份,2,2,22,2,BCGF,1350265069000,,1350437100000
21002458,,益生股份,2,2,22,2,YSGF,1350265069000,,1350437100000
21002451,,摩恩电气,2,2,22,2,MEDQ,1350265069000,,1350437100000
21002450,,康得新,2,2,22,2,KDX,1350265069000,,1350437100000
21002453,,天马精化,2,2,22,2,TMJH,1350265069000,,1350437100000
21002452,,长高集团,2,2,22,2,CGJT,1350265069000,,1350437100000
21002443,,金洲管道,2,2,22,2,JZGD,1350265069000,,1350437100000
21002444,,巨星科技,2,2,22,2,JXKJ,1350265069000,,1350437100000
21002445,,中南重工,2,2,22,2,ZNZG,1350265069000,,1350437100000
21002446,,盛路通信,2,2,22,2,SLTX,1350265069000,,1350437100000
21002448,,中原内配,2,2,22,2,ZYNP,1350265069000,,1350437100000
21002449,,国星光电,2,2,22,2,GXGD,1350265069000,,1350437100000
21002485,,希努尔,2,2,22,2,XNE,1350265069000,,1350437100000
21002486,,嘉麟杰,2,2,22,2,JLJ,1350265069000,,1350437100000
21002483,,润邦股份,2,2,22,2,RBGF,1350265069000,,1350437100000
21002484,,江海股份,2,2,22,2,JHGF,1350265069000,,1350437100000
21002481,,双塔食品,2,2,22,2,STSP,1350265069000,,1350437100000
21002482,,广田股份,2,2,22,2,GTGF,1350265069000,,1350437100000
21002480,,新筑股份,2,2,22,2,XZGF,1350265069000,,1350437100000
21002479,,富春环保,2,2,22,2,FCHB,1350265069000,,1350437100000
21002478,,常宝股份,2,2,22,2,CBGF,1350265069000,,1350437100000
21002477,,雏鹰农牧,2,2,22,2,CYNM,1350265069000,,1350437100000
21002476,,宝莫股份,2,2,22,2,BMGF,1350265069000,,1350437100000
21002472,,双环传动,2,2,22,2,SHCD,1350265069000,,1350437100000
21002473,,圣莱达,2,2,22,2,SLD,1350265069000,,1350437100000
21002474,,榕基软件,2,2,22,2,RJRJ,1350265069000,,1350437100000
21002475,,立讯精密,2,2,22,2,LXJM,1350265069000,,1350437100000
21002470,,金正大,2,2,22,2,JZD,1350265069000,,1350437100000
21002471,,中超电缆,2,2,22,2,ZCDL,1350265069000,,1350437100000
21002469,,三维工程,2,2,22,2,SWGC,1350265069000,,1350437100000
21002466,,天齐锂业,2,2,22,2,TQLY,1350265069000,,1350437100000
21002465,,海格通信,2,2,22,2,HGTX,1350265069000,,1350437100000
21002468,,艾迪西,2,2,22,2,ADX,1350265069000,,1350437100000
21002467,,二六三,2,2,22,2,ELS,1350265069000,,1350437100000
21002499,,科林环保,2,2,22,2,KLHB,1350265069000,,1350437100000
21002498,,汉缆股份,2,2,22,2,HLGF,1350265069000,,1350437100000
21002490,,山东墨龙,2,2,22,2,SDML,1350265069000,,1350437100000
21002492,,恒基达鑫,2,2,22,2,HJDX,1350265069000,,1350437100000
21002493,,荣盛石化,2,2,22,2,RSSH,1350265069000,,1350437100000
21002494,,华斯股份,2,2,22,2,HSGF,1350265069000,,1350437100000
21002495,,佳隆股份,2,2,22,2,JLGF,1350265069000,,1350437100000
21002496,,辉丰股份,2,2,22,2,HFGF,1350265069000,,1350437100000
21002497,,雅化集团,2,2,22,2,YHJT,1350265069000,,1350437100000
21002488,,金固股份,2,2,22,2,JGGF,1350265069000,,1350437100000
21002487,,大金重工,2,2,22,2,DJZG,1350265069000,,1350437100000
21002489,,浙江永强,2,2,22,2,ZJYQ,1350265069000,,1350437100000
21002540,,亚太科技,2,2,22,2,YTKJ,1350265069000,,1350437100000
21002541,,鸿路钢构,2,2,22,2,HLGG,1350265069000,,1350437100000
21002532,,新界泵业,2,2,22,2,XJBY,1350265069000,,1350437100000
21002531,,天顺风能,2,2,22,2,TSFN,1350265069000,,1350437100000
21002534,,杭锅股份,2,2,22,2,HGGF,1350265069000,,1350437100000
21002533,,金杯电工,2,2,22,2,JBDG,1350265069000,,1350437100000
21002536,,西泵股份,2,2,22,2,XBGF,1350265069000,,1350437100000
21002535,,林州重机,2,2,22,2,LZZJ,1350265069000,,1350437100000
21002538,,司尔特,2,2,22,2,SET,1350265069000,,1350437100000
21002537,,海立美达,2,2,22,2,HLMD,1350265069000,,1350437100000
21002539,,新都化工,2,2,22,2,XDHG,1350265069000,,1350437100000
21002530,,丰东股份,2,2,22,2,FDGF,1350265069000,,1350437100000
21002523,,天桥起重,2,2,22,2,TQQZ,1350265069000,,1350437100000
21002522,,浙江众成,2,2,22,2,ZJZC,1350265069000,,1350437100000
21002527,,新时达,2,2,22,2,XSD,1350265069000,,1350437100000
21002526,,山东矿机,2,2,22,2,SDKJ,1350265069000,,1350437100000
21002529,,海源机械,2,2,22,2,HYJX,1350265069000,,1350437100000
21002528,,英飞拓,2,2,22,2,YFT,1350265069000,,1350437100000
21002514,,宝馨科技,2,2,22,2,BXKJ,1350265069000,,1350437100000
21002513,,蓝丰生化,2,2,22,2,LFSH,1350265069000,,1350437100000
21002516,,江苏旷达,2,2,22,2,JSKD,1350265069000,,1350437100000
21002515,,金字火腿,2,2,22,2,JZHT,1350265069000,,1350437100000
21002510,,天汽模,2,2,22,2,TQM,1350265069000,,1350437100000
21002512,,达华智能,2,2,22,2,DHZN,1350265069000,,1350437100000
21002511,,中顺洁柔,2,2,22,2,ZSJR,1350265069000,,1350437100000
21002518,,科士达,2,2,22,2,KSD,1350265069000,,1350437100000
21002517,,泰亚股份,2,2,22,2,TYGF,1350265069000,,1350437100000
21002519,,银河电子,2,2,22,2,YHDZ,1350265069000,,1350437100000
21002505,,大康牧业,2,2,22,2,DKMY,1350265069000,,1350437100000
21002504,,东光微电,2,2,22,2,DGWD,1350265069000,,1350437100000
21002503,,搜于特,2,2,22,2,SYT,1350265069000,,1350437100000
21002502,,骅威股份,2,2,22,2,HWGF,1350265069000,,1350437100000
21002500,,山西证券,2,2,22,2,SXZQ,1350265069000,,1350437100000
21002509,,天广消防,2,2,22,2,TGXF,1350265069000,,1350437100000
21002508,,老板电器,2,2,22,2,LBDQ,1350265069000,,1350437100000
21002507,,涪陵榨菜,2,2,22,2,FLZC,1350265069000,,1350437100000
21002599,,盛通股份,2,2,22,2,STGF,1350265069000,,1350437100000
21002598,,山东章鼓,2,2,22,2,SDZG,1350265069000,,1350437100000
21002597,,金禾实业,2,2,22,2,JHSY,1350265069000,,1350437100000
21002587,,奥拓电子,2,2,22,2,ATDZ,1350265069000,,1350437100000
21002586,,围海股份,2,2,22,2,WHGF,1350265069000,,1350437100000
21002589,,瑞康医药,2,2,22,2,RKYY,1350265069000,,1350437100000
21002588,,史丹利,2,2,22,2,SDL,1350265069000,,1350437100000
21002593,,日上集团,2,2,22,2,RSJT,1350265069000,,1350437100000
21002594,,比亚迪,2,2,22,2,BYD,1350265069000,,1350437100000
21002595,,豪迈科技,2,2,22,2,HMKJ,1350265069000,,1350437100000
21002596,,海南瑞泽,2,2,22,2,HNRZ,1350265069000,,1350437100000
21002590,,万安科技,2,2,22,2,WAKJ,1350265069000,,1350437100000
21002591,,恒大高新,2,2,22,2,HDGX,1350265069000,,1350437100000
21002592,,八菱科技,2,2,22,2,BLKJ,1350265069000,,1350437100000
21002577,,雷柏科技,2,2,22,2,LBKJ,1350265069000,,1350437100000
21002578,,闽发铝业,2,2,22,2,MFLY,1350265069000,,1350437100000
21002575,,群兴玩具,2,2,22,2,QXWJ,1350265069000,,1350437100000
21002576,,通达动力,2,2,22,2,TDDL,1350265069000,,1350437100000
21002579,,中京电子,2,2,22,2,ZJDZ,1350265069000,,1350437100000
21002581,,万昌科技,2,2,22,2,WCKJ,1350265069000,,1350437100000
21002580,,圣阳股份,2,2,22,2,SYGF,1350265069000,,1350437100000
21002585,,双星新材,2,2,22,2,SXXC,1350265069000,,1350437100000
21002584,,西陇化工,2,2,22,2,XLHG,1350265069000,,1350437100000
21002583,,海能达,2,2,22,2,HND,1350265069000,,1350437100000
21002582,,好想你,2,2,22,2,HXN,1350265069000,,1350437100000
21002565,,上海绿新,2,2,22,2,SHLX,1350265069000,,1350437100000
21002566,,益盛药业,2,2,22,2,YSYY,1350265069000,,1350437100000
21002567,,唐人神,2,2,22,2,TRS,1350265069000,,1350437100000
21002568,,百润股份,2,2,22,2,BRGF,1350265069000,,1350437100000
21002569,,步森股份,2,2,22,2,BSGF,1350265069000,,1350437100000
21002570,,贝因美,2,2,22,2,BYM,1350265069000,,1350437100000
